cnty_name,county,mcd,cousubfp,mcd_name,total,acadian,afghan,africa,albania,alsatian,arab,armenia,assyria,australia,austria,basque,belgium,brazil,bulgaria,canada,capeverde,carprus,celtic,croatia,cyprus,czech,czchslovk,denmark,eeurope,egypt,english,estonia,ethiopia,europe,finland,france,frcanada,germany,ghana,grbritain,greece,guyana,hungary,iceland,iran,iraq,ireland,israel,italy,jordan,kenya,latvia,lebanon,liberia,lithuania,luxemburg,macedonia,malta,morrocco,netherlnd,neurope,newzeal,nigeria,norway,ossafric,otharab,palestine,poland,portugal,romania,russia,safrica,saudi,scandnv,scotirish,scotland,senegal,serbia,sierrleon,slavic,slovak,slovenia,somalia,sovunion,subafrica,sudan,sweden,switzrlnd,syria,turkey,uganda,ukraine,wales,westindes,yugoslavia,zaire,zimbabwe,white,hispanic,black,amindan,asian,top_industry
Madison,095,060,73556,Stony Creek,3632,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,163,0,0,58,0,70,12,501,0,4,0,0,0,0,0,0,251,0,18,0,0,0,9,0,0,0,0,0,0,34,0,0,0,3,0,0,0,8,0,0,2,22,0,3,29,38,0,0,0,4,0,0,0,0,22,0,1,2,0,0,0,0,4,0,3,0,0,3585,15,9,8,3,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Madison,095,050,60156,Pipe Creek,13762,0,0,0,0,0,2,0,0,0,0,0,7,0,0,24,0,0,3,0,0,0,5,51,0,0,1198,0,0,51,0,60,0,2032,0,0,0,0,34,0,0,0,1106,0,50,0,0,6,0,0,0,0,0,0,0,214,0,0,0,3,0,0,0,89,0,0,8,0,2,9,154,269,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,50,0,0,0,0,13540,191,5,16,33,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Madison,095,070,78524,Van Buren,2020,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,131,0,0,6,0,26,2,334,0,11,0,0,0,0,0,0,85,0,19,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,3,0,0,0,0,0,6,34,31,0,0,0,0,0,0,0,0,10,0,4,1,0,0,0,0,14,0,0,0,0,2007,7,5,1,2,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Madison,095,005,00406,Adams,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,6,0,91,30,482,0,0,0,0,0,0,0,0,155,0,44,0,0,0,0,0,41,0,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,67,70,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,3735,18,4,3,5,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Marion,097,040,80792,Washington,132927,0,22,888,10,35,367,16,0,46,238,0,63,61,69,182,0,0,36,77,10,259,172,245,120,117,9650,4,218,1874,137,2051,303,18912,13,779,431,0,540,22,45,0,10003,72,2902,8,12,135,74,0,242,19,78,0,32,1153,245,0,119,798,0,11,9,2032,69,201,1161,23,70,102,1775,2035,0,85,0,27,175,77,0,0,1273,0,868,343,46,29,0,316,745,178,267,0,0,90627,4183,35665,202,1891,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Marion,097,010,17092,Decatur,24726,0,0,10,0,0,14,6,0,0,0,0,0,0,0,14,0,0,0,31,0,56,0,80,0,0,1535,0,0,189,0,352,14,2842,0,57,63,0,22,0,0,0,2037,0,480,0,0,0,5,0,28,0,0,0,0,389,0,0,28,94,0,9,0,147,7,39,29,0,0,0,482,417,0,0,0,0,12,8,0,6,38,0,58,0,0,8,0,12,70,0,63,0,0,23813,419,302,55,102,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Marion,097,020,42444,Lawrence,111961,0,0,800,5,0,369,36,0,20,146,0,75,55,0,148,12,0,0,72,0,138,168,221,16,55,6487,0,58,975,78,1417,295,15206,6,370,273,9,419,0,76,0,7902,0,2050,0,6,56,144,0,84,16,15,0,30,878,79,0,109,476,53,10,0,1301,32,92,262,12,58,88,1103,1477,0,6,28,17,149,25,0,0,1084,0,678,157,72,8,0,100,327,336,6,0,0,73544,3794,32372,218,1954,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Marion,097,030,59742,Pike,71465,0,0,780,0,0,246,0,0,45,25,0,68,98,21,101,21,0,0,51,0,124,25,115,0,151,3647,36,8,635,22,718,78,9263,15,298,162,8,140,15,97,0,4166,0,983,0,0,70,25,46,34,0,0,0,0,661,64,10,59,243,110,22,11,616,27,90,354,15,27,73,728,987,8,17,39,37,50,72,0,0,1101,0,370,107,10,0,0,61,212,281,31,0,0,41541,3906,23002,124,2665,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Marion,097,025,59058,Perry,92838,16,0,212,14,0,229,0,5,0,72,12,97,28,18,75,0,0,15,123,6,55,46,148,34,15,6342,0,11,669,69,1368,257,17759,0,477,297,0,339,12,14,0,8381,0,2397,0,19,26,138,0,51,8,25,0,14,1076,11,0,0,360,0,7,0,823,16,75,47,0,13,42,1300,1230,0,40,0,36,81,94,0,0,282,22,346,200,42,0,0,44,343,0,48,0,18,88007,2500,1522,150,991,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Marion,097,045,81800,Wayne,133461,0,0,1247,0,7,401,23,0,0,82,0,92,9,11,131,25,0,24,34,10,58,55,130,21,185,7071,12,145,878,82,1744,326,15952,6,417,300,0,227,9,67,0,7891,0,2052,8,0,49,64,81,60,0,99,9,44,1273,33,11,81,335,0,72,0,1147,46,126,116,11,14,18,1238,1341,0,43,22,45,94,234,0,0,1637,0,370,165,14,44,19,75,418,138,99,0,0,98727,7212,25588,306,2091,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Marion,097,015,25504,Franklin,32080,10,0,0,0,0,42,0,0,39,55,0,23,0,0,33,0,0,5,0,0,43,27,41,8,0,2273,0,0,521,16,446,30,6356,0,145,57,0,57,0,49,0,2530,0,994,0,0,9,25,0,29,0,0,0,0,360,27,0,0,211,0,7,0,267,18,9,6,36,0,36,436,557,0,8,0,0,31,7,0,0,36,0,184,61,10,7,0,21,145,0,7,0,0,30888,403,225,58,453,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Marion,097,005,11512,Center,167055,0,0,2364,0,17,136,20,0,30,48,0,15,12,5,29,16,0,22,9,0,98,43,90,37,30,4904,7,41,588,47,1111,197,11588,0,263,193,0,82,0,52,0,7836,11,1886,0,5,10,6,86,19,14,25,0,19,803,18,0,63,220,30,0,0,811,18,112,100,12,16,19,875,930,0,75,0,8,34,55,6,0,2640,0,317,137,65,53,0,12,326,148,17,0,17,89912,8462,67779,481,1053,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Marion,097,035,80144,Warren,93941,5,0,482,13,0,107,0,0,23,85,0,26,0,15,44,0,0,18,16,0,107,33,169,16,0,5139,10,79,560,40,1212,225,12033,0,354,87,0,99,0,0,0,7534,0,1456,10,0,9,70,0,10,10,25,0,0,920,9,0,10,256,0,0,13,676,0,76,167,0,0,27,959,1041,0,23,0,37,7,19,0,0,571,0,489,94,14,14,0,123,211,130,66,0,0,69443,2411,20261,230,998,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Marshall,099,035,75878,Tippecanoe,1256,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,5,21,0,317,0,0,0,0,26,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,11,42,0,0,0,0,0,0,0,0,0,1242,14,5,0,3,Fabricated Metal Product Mfg
Marshall,099,015,27450,German,8584,0,0,0,0,0,15,0,0,0,0,0,62,0,0,0,0,0,0,15,0,14,0,29,0,0,318,0,0,38,0,101,13,2823,0,18,4,0,55,0,0,0,405,0,137,0,0,0,0,0,14,0,0,0,0,61,6,0,0,26,0,0,0,97,0,0,0,0,15,0,33,67,0,0,0,0,0,7,0,0,0,0,11,122,0,0,0,10,30,0,0,0,0,8104,628,10,19,25,Fabricated Metal Product Mfg
Marshall,099,040,77444,Union,3133,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,24,2,7,0,0,312,0,0,8,0,29,6,853,0,8,2,0,0,0,0,0,218,0,84,0,0,0,0,0,34,0,0,0,0,61,0,0,0,6,0,0,0,61,0,5,0,0,0,2,47,27,0,0,0,0,15,0,0,0,0,0,39,7,0,0,0,1,19,0,0,0,0,3018,87,21,19,13,Fabricated Metal Product Mfg
Marshall,099,005,06778,Bourbon,2970,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,2,7,0,0,0,192,0,0,3,0,27,0,672,0,3,0,0,2,0,0,0,135,0,46,0,0,0,0,0,0,0,0,0,0,59,0,0,0,3,0,0,0,33,3,1,5,0,0,0,13,44,0,0,0,0,0,0,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,2877,116,2,2,10,Fabricated Metal Product Mfg
Marshall,099,010,11530,Center,14721,0,0,8,0,0,0,0,8,0,8,0,37,0,0,0,0,0,9,14,0,36,6,25,0,0,881,0,0,40,0,248,36,3005,0,5,10,0,77,0,0,0,874,0,156,0,0,0,0,0,47,0,0,0,0,134,0,0,0,57,0,0,0,322,20,31,6,0,0,5,97,116,0,0,0,22,0,0,0,0,8,0,150,51,0,0,0,18,18,5,7,0,0,13668,1606,55,42,72,Fabricated Metal Product Mfg
Marshall,099,050,82304,West,3888,0,0,0,0,0,7,0,0,11,24,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,198,0,0,6,0,38,7,981,0,6,22,0,24,0,0,0,251,0,61,0,0,0,7,0,46,7,0,0,0,137,0,0,0,50,0,0,0,136,0,26,6,0,0,0,24,48,0,0,0,0,8,0,0,0,0,0,111,11,0,0,0,12,17,0,0,0,0,3827,51,7,2,9,Fabricated Metal Product Mfg
Marshall,099,030,60966,Polk,2784,0,0,0,0,0,0,0,0,6,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,149,0,0,8,0,48,0,927,0,0,0,0,7,0,0,0,73,0,7,0,0,0,0,0,0,0,0,0,0,99,0,0,0,9,0,0,0,153,0,0,24,0,0,0,92,6,0,0,0,0,0,0,0,0,0,0,68,19,0,0,0,0,0,0,0,0,0,2724,34,2,9,2,Fabricated Metal Product Mfg
Marshall,099,025,54432,North,4028,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,33,0,54,37,972,0,0,0,0,13,0,0,0,295,0,90,0,0,0,0,0,6,0,0,0,0,49,0,0,0,0,0,0,0,86,0,6,0,0,0,2,76,36,0,6,0,0,0,0,0,0,0,0,45,13,0,0,0,0,24,0,0,0,0,3927,85,4,26,1,Fabricated Metal Product Mfg
Marshall,099,045,79820,Walnut,2672,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,192,0,0,14,2,39,3,829,0,5,5,0,10,0,0,0,162,0,27,0,0,0,0,0,12,0,0,0,0,66,0,0,0,2,0,0,0,51,0,0,0,0,0,0,21,85,0,0,0,0,0,0,0,0,6,0,19,4,0,0,0,0,3,0,0,0,0,2645,29,3,1,2,Fabricated Metal Product Mfg
Marshall,099,020,29178,Green,1092,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,59,0,0,36,0,17,0,354,0,0,0,0,14,0,0,0,79,0,0,0,0,0,6,0,0,0,0,0,0,25,0,0,0,0,0,0,0,32,0,0,0,0,0,2,49,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1077,14,5,1,1,Fabricated Metal Product Mfg
Martin,101,030,66582,Rutherford,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,7,0,218,0,0,0,0,0,0,0,0,79,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,1,1,1,0,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Martin,101,015,45036,Lost River,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,3,1,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Martin,101,005,11548,Center,1734,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,29,18,234,0,0,0,0,0,0,0,0,134,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,18,7,1,0,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Martin,101,020,49995,Mitcheltree,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,29,0,0,0,0,9,0,79,0,0,0,0,10,0,0,0,13,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,691,1,0,0,0,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Martin,101,025,59076,Perry,4960,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,38,0,96,0,826,0,19,0,0,0,0,0,0,548,10,32,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,46,0,0,0,0,0,0,28,36,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4904,16,6,6,14,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Martin,101,010,30420,Halbert,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,8,0,183,0,6,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1709,6,2,1,0,"Religious, Grantmaking, Civic, Professional, And Similar Organizations"
Miami,103,045,59094,Perry,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,164,0,0,0,0,0,0,0,0,26,0,19,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,894,2,0,2,0,Motor Vehicle And Parts Dealers
Miami,103,060,64134,Richland,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,0,288,0,0,6,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,5,1,26,2,Motor Vehicle And Parts Dealers
Miami,103,055,60174,Pipe Creek,6677,0,0,56,0,0,19,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,5,2,0,3,452,0,0,53,3,89,5,970,0,51,8,0,0,0,0,0,241,0,109,0,0,0,0,0,0,0,0,0,16,66,0,0,0,36,0,0,0,52,0,2,11,0,0,0,45,29,0,0,0,0,0,0,0,0,56,0,29,18,0,0,0,13,16,5,0,0,0,5762,120,646,46,30,Motor Vehicle And Parts Dealers
Miami,103,055,60174,Pipe Creek,6677,0,0,56,0,0,19,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,5,2,0,3,452,0,0,53,3,89,5,970,0,51,8,0,0,0,0,0,241,0,109,0,0,0,0,0,0,0,0,0,16,66,0,0,0,36,0,0,0,52,0,2,11,0,0,0,45,29,0,0,0,0,0,0,0,0,56,0,29,18,0,0,0,13,16,5,0,0,0,5762,120,646,46,30,Motor Vehicle And Parts Dealers
Miami,103,065,77462,Union,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,27,0,21,7,96,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,849,9,2,28,0,Motor Vehicle And Parts Dealers
Miami,103,035,37206,Jackson,1928,0,0,2,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,197,0,0,12,0,34,2,314,0,3,3,0,0,0,0,0,97,0,8,0,0,0,0,0,3,0,0,0,0,38,0,0,0,3,0,0,0,3,0,0,0,0,0,0,21,27,0,0,0,0,0,0,0,0,2,0,45,26,0,0,0,0,5,0,0,0,0,1887,51,1,2,5,Motor Vehicle And Parts Dealers
Miami,103,050,59346,Peru,12666,0,0,23,0,0,6,0,0,0,14,0,0,23,0,6,0,0,0,0,0,14,0,6,0,6,780,0,0,23,0,202,23,1908,0,66,0,0,26,0,0,0,842,0,253,0,0,0,0,0,0,0,0,0,0,111,0,0,0,35,0,0,0,138,0,0,10,0,0,0,156,118,0,0,0,0,0,9,0,0,23,0,6,17,0,0,0,52,18,11,0,0,0,11837,171,311,181,50,Motor Vehicle And Parts Dealers
Miami,103,020,17272,Deer Creek,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,4,11,132,0,0,0,0,0,0,0,0,170,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,1678,29,22,7,3,Motor Vehicle And Parts Dealers
Miami,103,025,21412,Erie,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,79,0,0,8,0,0,0,0,0,67,0,26,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1,2,12,0,Motor Vehicle And Parts Dealers
Miami,103,015,13150,Clay,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,6,0,247,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,910,5,1,7,2,Motor Vehicle And Parts Dealers
Miami,103,040,38070,Jefferson,2730,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,107,0,0,14,0,14,6,607,0,8,14,0,0,0,0,0,78,0,14,0,0,0,0,0,0,0,0,0,0,62,0,0,0,12,0,0,0,15,0,0,0,0,0,0,25,39,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,10,0,0,0,0,2683,13,3,15,5,Motor Vehicle And Parts Dealers
Miami,103,030,31918,Harrison,816,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,181,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,23,0,0,1,Motor Vehicle And Parts Dealers
Miami,103,005,01018,Allen,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,5,0,4,0,154,0,3,7,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,723,17,0,4,1,Motor Vehicle And Parts Dealers
Miami,103,070,80810,Washington,3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,169,0,0,72,0,87,8,557,0,0,0,0,11,0,0,0,343,0,46,0,0,0,0,0,0,0,0,0,0,23,0,0,0,18,0,0,0,7,5,0,0,0,0,0,27,38,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,3369,28,76,43,16,Motor Vehicle And Parts Dealers
Miami,103,010,09586,Butler,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,39,0,0,0,0,27,0,132,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,7,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,828,4,1,2,0,Motor Vehicle And Parts Dealers
Monroe,105,005,03808,Bean Blossom,2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,17,0,2,0,441,0,0,0,0,0,0,0,0,191,0,17,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,8,59,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679,12,11,3,10,Accommodation
Monroe,105,035,60984,Polk,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,1,0,6,3,Accommodation
Monroe,105,045,67590,Salt Creek,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,8,0,119,0,0,58,0,24,0,270,0,0,0,0,9,0,0,0,46,0,32,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,12,0,0,6,0,0,0,38,14,0,0,0,0,15,0,0,0,0,0,0,9,0,0,0,0,13,0,0,0,0,1382,18,13,5,20,Accommodation
Monroe,105,010,04816,Benton,3213,0,0,0,0,0,0,0,0,80,7,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,257,0,0,29,10,112,0,499,0,0,0,0,0,0,0,0,246,0,32,0,0,0,0,0,0,0,6,0,0,34,0,0,0,8,0,0,0,74,0,0,16,0,0,14,118,119,0,0,0,0,9,0,0,0,0,0,18,6,0,0,0,0,8,0,0,0,0,3136,41,5,7,14,Accommodation
Monroe,105,055,80828,Washington,1825,0,0,16,0,0,16,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,199,0,0,61,0,14,0,223,0,0,0,0,25,0,0,7,124,0,32,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,51,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,0,16,0,7,13,0,0,0,6,0,0,0,0,0,1782,4,11,3,9,Accommodation
Monroe,105,020,13420,Clear Creek,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8,0,0,503,0,0,22,7,95,0,802,0,19,0,0,0,0,0,0,308,0,35,0,0,0,0,0,9,0,0,0,0,110,14,0,0,28,0,0,0,9,0,0,18,0,0,8,63,36,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,21,0,0,0,0,4032,44,6,12,19,Accommodation
Monroe,105,050,78542,Van Buren,11434,0,0,6,0,0,0,0,0,0,15,0,21,0,0,19,0,0,0,0,0,7,9,12,0,0,683,0,0,137,16,181,43,1740,31,79,5,0,33,0,0,0,780,0,182,0,0,0,0,0,14,0,0,0,0,90,10,0,11,135,0,0,0,37,0,0,6,0,0,0,131,163,0,0,0,0,12,0,0,0,48,0,40,75,0,0,0,29,40,0,8,0,0,10717,174,352,26,104,Accommodation
Monroe,105,030,59112,Perry,40508,0,37,32,56,10,116,13,25,18,54,0,84,47,14,72,0,0,0,62,7,149,32,93,93,16,3283,0,10,752,24,535,153,6454,0,365,205,0,129,0,8,7,3136,54,1054,0,12,25,32,0,76,7,8,0,0,428,51,13,0,396,0,24,0,851,35,36,403,47,18,47,882,1016,0,0,0,9,35,20,12,0,113,0,332,115,19,54,0,154,180,29,23,0,0,36777,752,1154,97,1404,Accommodation
Monroe,105,025,36072,Indian Creek,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,189,0,0,13,0,7,0,207,0,0,0,0,0,0,0,0,54,0,17,0,0,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,0,6,0,0,0,0,0,0,8,27,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1513,6,1,6,4,Accommodation
Monroe,105,015,05878,Bloomington,41032,0,70,166,27,0,234,20,16,13,96,7,75,60,23,23,0,8,6,107,0,68,89,58,95,42,2812,0,22,457,98,572,141,7480,11,265,227,0,177,11,23,0,3266,92,1555,27,0,7,70,0,36,0,0,0,0,497,22,7,32,232,46,25,27,1198,16,89,421,8,14,74,527,710,7,81,0,16,88,23,0,0,292,0,327,123,29,49,0,53,146,52,31,0,0,35246,1060,1893,112,2381,Accommodation
Monroe,105,040,64152,Richland,12349,0,0,7,0,0,10,0,0,7,24,0,19,0,0,7,0,0,6,0,0,20,7,14,0,0,1221,0,0,201,0,218,0,1929,0,48,21,0,0,0,0,0,990,0,260,0,0,7,10,0,0,0,0,0,0,206,5,0,0,73,0,0,0,84,0,21,9,0,0,21,155,234,0,17,0,0,9,0,0,0,7,0,36,29,0,0,0,0,68,7,15,0,0,11940,123,121,19,80,Accommodation
Montgomery,107,055,81818,Wayne,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,3,0,8,2,258,0,0,2,0,0,0,0,0,94,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,2,0,0,0,1608,8,1,0,3,Crop Production
Montgomery,107,045,77480,Union,23837,0,0,28,0,0,48,0,0,0,0,0,0,0,21,14,0,0,18,0,0,0,0,38,7,0,1797,0,0,112,8,353,69,3218,0,26,6,0,12,0,0,0,1843,0,198,0,0,0,23,0,40,0,0,0,0,310,7,0,0,137,15,0,0,177,12,4,28,0,8,17,439,299,0,5,0,0,10,0,0,0,43,0,139,58,17,0,0,11,94,0,0,0,0,22774,542,262,58,145,Crop Production
